BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,22600,65019.000000,55419.000000,7.000000,0.000000,0.000000,299.955796,0.000000,18.000000,39.095196,False,False,True,False,False,False
1,21700,92382.000000,168708.000000,13.000000,2.000000,5.000000,249.242763,1.000000,24.000000,29.369026,False,False,False,False,False,False
1,6800,31000.000000,42000.000000,3.500000,1.000000,0.000000,106.266667,2.000000,26.000000,34.818262,False,False,False,False,False,False
0,25100,26211.000000,42517.000000,28.000000,0.000000,0.000000,313.336228,1.000000,12.000000,31.295070,False,False,True,False,False,False
1,11300,29000.000000,59900.000000,3.000000,1.000000,0.000000,91.633333,4.000000,11.000000,34.818262,True,False,False,False,False,False
0,22100,95351.000000,117905.000000,25.000000,0.000000,0.000000,233.748452,1.000000,27.000000,41.523723,False,False,True,False,False,False
0,15000,36900.000000,58600.000000,26.000000,0.000000,0.000000,247.100000,0.000000,14.000000,34.818262,True,False,True,False,False,False
1,10800,194485.000000,228670.000000,1.000000,0.000000,0.000000,75.458150,1.000000,4.000000,28.370131,True,False,False,True,False,False
1,15400,180017.000000,206148.000000,2.000000,0.000000,2.000000,196.033658,1.000000,49.000000,36.417343,False,False,False,False,False,False
0,18700,39821.000000,60672.000000,26.000000,0.000000,0.000000,243.868763,0.000000,14.000000,23.359281,True,False,True,False,False,False
1,25600,65030.000000,92453.000000,5.000000,0.000000,0.000000,173.466667,0.000000,0.000000,35.028856,False,False,True,False,False,False
1,20000,86019.000000,94350.000000,3.700000,0.000000,1.000000,119.700000,0.000000,16.000000,34.818262,False,False,True,False,False,False
1,10000,22000.000000,41250.000000,5.000000,0.000000,0.000000,97.966667,0.000000,21.000000,34.818262,True,False,False,False,False,False
1,13500,80223.000000,108491.000000,4.000000,0.000000,4.000000,127.800000,2.000000,27.000000,34.818262,False,False,False,True,False,False
0,18400,94952.000000,129177.000000,12.000000,0.000000,0.000000,140.480704,1.000000,24.000000,29.967506,False,False,False,True,False,False
1,21800,21000.000000,45000.000000,20.000000,0.000000,0.000000,256.700000,1.000000,19.000000,34.818262,False,False,False,True,False,False
1,11800,74512.000000,93328.000000,4.000000,5.000000,0.000000,117.918820,1.000000,16.000000,58.295990,True,True,False,False,False,False
0,17400,56111.000000,114521.000000,2.000000,0.000000,2.000000,154.855524,1.000000,24.000000,38.695084,True,True,False,False,False,False
1,25000,46451.000000,89600.000000,10.000000,1.000000,2.000000,95.366667,2.000000,15.000000,34.818262,False,True,False,False,False,False
0,23100,95352.000000,115077.000000,24.000000,0.000000,0.000000,253.329371,0.000000,26.000000,39.816801,False,False,True,False,False,False
0,20000,59964.000000,100000.000000,8.000000,0.000000,1.000000,106.833333,2.000000,18.000000,34.818262,False,True,False,False,False,False
0,35500,142713.000000,196335.000000,21.000000,0.000000,0.000000,191.866118,1.000000,22.000000,35.647443,False,False,False,True,False,False
0,26000,45963.000000,74279.000000,20.000000,0.000000,0.000000,295.666945,1.000000,29.000000,37.917273,False,False,True,False,False,False
0,18700,47903.000000,63933.000000,3.000000,0.000000,0.000000,120.418042,1.000000,17.000000,32.977597,True,True,False,False,False,False
0,12100,28193.000000,34705.000000,0.000000,0.000000,0.000000,173.466667,1.000000,20.000000,37.618027,False,False,True,False,False,False
0,12900,89510.000000,102628.000000,20.000000,0.000000,0.000000,117.857173,3.000000,24.000000,28.537354,True,False,True,False,False,False
1,11000,85474.000000,118125.000000,2.500000,2.000000,0.000000,132.933333,1.000000,9.000000,34.818262,True,True,False,False,False,False
0,30800,125787.000000,175196.000000,13.000000,0.000000,0.000000,157.877681,2.000000,29.000000,41.350975,False,False,False,False,False,False
0,18900,65019.000000,49442.000000,2.000000,0.000000,0.000000,76.571848,1.000000,9.000000,38.875987,False,True,False,False,False,False
0,5100,66834.000000,87361.000000,0.000000,2.000000,0.000000,290.034108,0.000000,6.000000,38.766985,True,False,True,False,False,False
0,14900,87391.000000,99494.000000,18.000000,0.000000,0.000000,134.859997,4.000000,23.000000,29.535059,True,False,True,False,False,False
0,30500,108736.000000,147531.000000,13.000000,0.000000,0.000000,228.610359,1.000000,40.000000,43.122762,False,False,True,False,False,False
0,12000,76799.000000,83864.000000,8.000000,0.000000,0.000000,102.204274,0.000000,22.000000,27.171930,False,False,False,False,False,False
0,8300,57503.000000,72704.000000,18.000000,0.000000,0.000000,156.593708,0.000000,11.000000,33.337119,False,False,True,False,False,False
0,59800,42069.000000,72082.000000,4.000000,0.000000,0.000000,78.404073,0.000000,21.000000,29.016217,False,False,True,False,False,False
1,6000,24600.000000,30500.000000,4.500000,0.000000,1.000000,116.100000,8.000000,34.000000,34.818262,True,False,True,False,False,False
0,20000,27782.000000,58313.000000,16.000000,0.000000,0.000000,185.170637,1.000000,20.000000,38.684807,False,False,False,True,False,False
0,23100,83458.000000,107589.000000,24.000000,0.000000,0.000000,314.066374,1.000000,43.000000,38.043726,False,False,False,False,False,False
0,12900,70167.000000,90812.000000,25.000000,0.000000,0.000000,177.080627,2.000000,13.000000,40.225696,True,True,False,False,False,False
0,29500,232801.000000,289260.000000,13.000000,0.000000,0.000000,264.431508,2.000000,25.000000,26.981363,False,False,False,True,False,False
1,14100,61036.000000,84979.000000,1.000000,0.000000,0.000000,174.591171,2.000000,23.000000,50.276215,True,False,False,False,False,False
0,10600,46589.000000,64559.000000,8.000000,0.000000,0.000000,85.230876,2.000000,33.000000,40.451393,True,False,True,False,False,False
1,34800,121399.000000,164000.000000,11.000000,0.000000,1.000000,208.000000,2.000000,34.000000,34.818262,False,True,False,False,False,False
0,23500,68049.000000,93394.000000,6.000000,0.000000,0.000000,191.112442,2.000000,18.000000,32.132822,False,False,False,False,False,False
0,18200,4927.000000,30198.000000,7.000000,0.000000,0.000000,89.599839,1.000000,19.000000,41.230527,False,False,True,False,False,False
0,21900,53598.000000,74780.000000,10.000000,0.000000,1.000000,191.551909,1.000000,42.000000,40.490102,False,False,False,True,False,False
0,21900,10421.000000,24808.000000,7.000000,0.000000,0.000000,61.286698,2.000000,19.000000,40.016622,False,False,True,False,False,False
1,7500,33600.000000,50125.000000,2.000000,0.000000,0.000000,146.933333,0.000000,18.000000,34.818262,False,False,True,False,False,False
0,8900,58839.000000,81223.000000,4.000000,0.000000,0.000000,102.246470,2.000000,15.000000,26.206410,False,True,False,False,False,False
0,32900,9200.000000,66056.000000,0.000000,0.000000,0.000000,107.673438,1.000000,6.000000,37.189552,False,False,True,False,False,False
0,21700,91637.000000,126105.000000,10.000000,0.000000,0.000000,131.875354,1.000000,23.000000,30.961292,True,False,False,False,False,False
0,19800,99137.000000,121781.000000,4.000000,0.000000,1.000000,302.127873,1.000000,20.000000,39.510628,True,False,False,False,False,False
0,18600,15243.000000,172611.000000,25.000000,0.000000,0.000000,73.441539,2.000000,21.000000,29.095883,True,False,False,False,False,False
0,5700,100934.000000,111496.000000,23.000000,0.000000,0.000000,117.499593,0.000000,12.000000,38.750563,True,True,False,False,False,False
0,25100,46614.000000,69750.000000,17.000000,0.000000,0.000000,193.252579,1.000000,22.000000,33.715352,False,True,False,False,False,False
0,14600,206126.000000,235912.000000,10.000000,0.000000,0.000000,236.508116,0.000000,21.000000,30.181217,True,False,False,True,False,False
0,11600,129432.000000,198705.000000,0.000000,0.000000,0.000000,341.047329,0.000000,16.000000,39.963259,True,True,False,False,False,False
0,16000,20648.000000,167020.000000,5.000000,0.000000,0.000000,315.466566,0.000000,26.000000,25.912976,True,False,False,False,False,True
0,11000,76958.000000,88607.000000,9.000000,0.000000,0.000000,175.411827,0.000000,12.000000,39.216775,False,False,False,True,False,False
0,21800,65019.000000,60392.000000,7.000000,0.000000,1.000000,300.841429,0.000000,18.000000,39.419137,False,False,True,False,False,False
0,24200,68477.000000,91598.000000,16.000000,0.000000,0.000000,88.665201,0.000000,17.000000,32.523092,False,False,True,False,False,False
1,10800,64305.000000,107374.000000,9.000000,0.000000,0.000000,97.861326,0.000000,36.000000,36.996386,False,False,False,True,False,False
0,38100,33446.000000,73289.000000,5.000000,0.000000,0.000000,180.847815,1.000000,18.000000,23.820415,False,False,False,True,False,False
1,7400,2063.000000,100448.000000,7.000000,0.000000,0.000000,96.133333,0.000000,14.000000,34.818262,True,False,True,False,False,False
0,9400,85448.000000,94101.000000,2.000000,0.000000,0.000000,104.113363,2.000000,32.000000,39.541848,False,False,True,False,False,False
0,8700,57254.000000,86883.000000,16.000000,0.000000,0.000000,172.166563,0.000000,28.000000,25.043437,True,False,True,False,False,False
0,10000,88777.500000,112014.000000,13.000000,0.000000,0.000000,182.633333,2.000000,18.000000,34.818262,False,False,False,True,False,False
0,16600,65019.000000,56631.000000,2.000000,0.000000,0.000000,98.760223,1.000000,8.000000,39.799527,False,True,False,False,False,False
1,36800,125894.000000,172184.000000,11.000000,0.000000,1.000000,214.731160,1.000000,33.000000,43.847544,False,True,False,False,False,False
0,8700,52388.000000,64332.000000,1.000000,0.000000,0.000000,91.112061,1.000000,12.000000,36.874928,True,False,True,False,False,False
1,17500,68000.000000,133015.000000,19.000000,1.000000,1.000000,177.500000,5.000000,21.000000,34.818262,False,True,False,False,False,False
0,12300,35651.000000,59795.000000,22.000000,0.000000,0.000000,118.653064,0.000000,23.000000,40.662982,True,False,True,False,False,False
0,16200,22956.000000,44866.000000,16.000000,0.000000,0.000000,114.759019,1.000000,17.000000,24.090882,False,False,False,False,False,False
0,12300,141020.000000,157511.000000,4.000000,0.000000,1.000000,403.748930,0.000000,43.000000,29.583184,True,False,False,True,False,False
1,24200,37500.000000,89235.500000,4.000000,0.000000,0.000000,123.800000,0.000000,14.000000,34.818262,False,False,False,True,False,False
0,31800,126316.000000,180750.000000,14.000000,0.000000,0.000000,167.857256,2.000000,28.000000,42.633437,False,False,False,False,False,False
0,10000,63005.000000,78500.000000,3.000000,0.000000,0.000000,171.766667,1.000000,35.000000,34.818262,False,False,True,False,False,False
0,42700,9330.000000,67950.000000,7.000000,0.000000,0.000000,305.703153,0.000000,19.000000,12.846006,True,True,False,False,False,False
0,28000,96015.000000,127551.000000,0.000000,1.000000,0.000000,196.523488,3.000000,37.000000,34.871643,False,False,False,True,False,False
0,8300,67839.000000,76502.000000,9.000000,0.000000,0.000000,58.560174,3.000000,24.000000,38.974294,False,False,False,True,False,False
0,8000,84730.000000,123455.000000,9.000000,0.000000,0.000000,173.466667,1.000000,20.000000,40.032649,True,False,True,False,False,False
1,10000,66399.000000,78000.000000,0.900000,0.000000,0.000000,112.600000,0.000000,15.000000,34.818262,False,False,False,True,False,False
1,11000,41000.000000,63450.000000,2.900000,0.000000,0.000000,173.466667,1.000000,20.000000,34.818262,True,False,True,False,False,False
0,23500,62742.000000,111921.000000,15.000000,0.000000,3.000000,282.976016,0.000000,36.000000,27.148205,False,False,False,True,False,False
0,41200,141705.000000,207314.000000,6.000000,0.000000,0.000000,144.622418,0.000000,31.000000,36.776264,True,False,False,True,False,False
0,5900,65019.000000,51189.000000,1.000000,0.000000,0.000000,173.466667,0.000000,0.000000,12.749181,True,False,True,False,False,False
0,25000,109000.000000,175000.000000,17.000000,0.000000,0.000000,298.333333,1.000000,31.000000,34.818262,False,False,False,False,True,False
0,35800,93309.000000,137370.000000,12.000000,0.000000,0.000000,70.024705,0.000000,36.000000,41.861647,False,False,True,False,False,False
0,45200,89427.000000,157731.000000,17.000000,0.000000,0.000000,209.767029,8.000000,18.000000,39.167063,False,False,True,False,False,False
1,4200,34800.000000,50225.000000,2.000000,1.000000,0.000000,93.500000,1.000000,5.000000,34.818262,True,False,True,False,False,False
0,6300,79667.000000,96988.000000,1.000000,0.000000,0.000000,173.466667,1.000000,20.000000,29.835961,False,False,False,True,False,False
0,18100,53524.000000,102133.000000,0.000000,0.000000,3.000000,52.942387,1.000000,9.000000,40.616797,True,False,True,False,False,False
0,35300,83439.000000,134691.000000,30.000000,0.000000,0.000000,355.806031,0.000000,20.000000,41.883071,False,False,False,False,False,False
0,11000,102000.000000,120000.000000,3.000000,0.000000,0.000000,125.800000,1.000000,26.000000,34.818262,False,False,True,False,False,False
0,17200,33073.000000,85654.000000,7.000000,0.000000,0.000000,163.394789,1.000000,20.000000,28.274889,False,False,False,True,False,False
0,8300,67715.000000,86945.000000,14.000000,0.000000,0.000000,221.474925,0.000000,17.000000,25.194297,False,False,False,True,False,False
0,8500,47777.000000,78979.000000,18.000000,0.000000,0.000000,202.954277,1.000000,16.000000,34.828648,True,False,True,False,False,False
0,25300,65019.000000,33975.000000,23.000000,0.000000,0.000000,79.163260,2.000000,14.000000,27.179226,True,False,True,False,False,False
0,17100,22162.000000,128989.000000,11.000000,0.000000,0.000000,367.997093,0.000000,9.000000,40.640916,False,False,True,False,False,False
1,5000,40000.000000,32480.000000,8.000000,3.000000,2.000000,163.366667,1.000000,16.000000,34.818262,True,False,True,False,False,False
0,44900,95410.000000,157649.000000,16.000000,0.000000,1.000000,216.101046,4.000000,31.000000,40.483515,False,False,True,False,False,False
0,16500,47636.000000,59586.000000,16.000000,0.000000,0.000000,284.065542,0.000000,21.000000,29.969006,False,False,True,False,False,False
1,15000,153000.000000,185625.000000,8.000000,0.000000,2.000000,154.200000,1.000000,31.000000,34.818262,False,False,False,False,False,False
0,10800,31149.000000,67239.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,35.265437,False,False,False,False,False,False
0,15800,65019.000000,96579.000000,28.000000,0.000000,0.000000,328.210493,0.000000,15.000000,12.153521,False,True,False,False,False,False
0,9200,55643.000000,75267.000000,2.000000,0.000000,1.000000,224.882232,2.000000,15.000000,35.629354,True,False,True,False,False,False
0,24500,21470.000000,52228.000000,25.000000,0.000000,0.000000,124.559949,0.000000,11.000000,23.888122,False,False,True,False,False,False
0,14000,83645.000000,101615.000000,5.000000,0.000000,0.000000,116.337684,0.000000,26.000000,28.296735,True,False,False,True,False,False
1,8300,65019.000000,47244.000000,6.000000,0.000000,0.000000,173.466667,1.000000,20.000000,34.818262,True,False,True,False,False,False
0,47600,65019.000000,86652.000000,7.000000,0.000000,0.000000,304.058102,0.000000,13.000000,31.571295,True,True,False,False,False,False
0,10300,51787.000000,86200.000000,17.000000,0.000000,0.000000,203.732763,0.000000,16.000000,34.435246,True,False,True,False,False,False
0,15200,137128.000000,184660.000000,11.000000,0.000000,0.000000,254.356020,0.000000,21.000000,28.815036,False,False,False,False,False,False
0,18900,103130.000000,120119.000000,7.000000,0.000000,0.000000,292.751743,1.000000,19.000000,30.681689,False,False,True,False,False,False
0,18000,54196.000000,71412.000000,10.000000,0.000000,0.000000,189.874270,1.000000,42.000000,37.352105,False,False,False,True,False,False
0,10800,44355.000000,57742.000000,20.000000,0.000000,1.000000,129.731992,0.000000,22.000000,38.042768,True,False,True,False,False,False
0,11000,52602.000000,61496.000000,13.000000,0.000000,0.000000,107.340066,0.000000,22.000000,37.699109,False,False,True,False,False,False
1,77400,87651.000000,224630.000000,9.000000,0.000000,2.000000,73.469630,3.000000,13.000000,40.929793,True,False,False,False,False,True
0,22600,233000.000000,260000.000000,6.000000,1.000000,0.000000,244.533333,3.000000,51.000000,34.818262,True,False,False,False,False,True
0,22000,70139.000000,95042.000000,2.000000,0.000000,0.000000,97.908583,2.000000,29.000000,32.524528,False,False,True,False,False,False
1,8600,65019.000000,25000.000000,0.000000,6.000000,0.000000,64.866667,2.000000,27.000000,34.818262,True,False,True,False,False,False
1,24500,95736.000000,134000.000000,1.500000,0.000000,1.000000,122.500000,2.000000,20.000000,34.818262,True,False,False,False,False,False
0,13800,76537.000000,108747.000000,5.000000,0.000000,0.000000,73.075238,1.000000,14.000000,34.252606,False,False,True,False,False,False
0,16100,105719.000000,116491.000000,1.000000,0.000000,0.000000,117.873612,2.000000,20.000000,38.763700,False,False,True,False,False,False
0,18500,14111.000000,71628.000000,7.000000,0.000000,0.000000,246.990931,0.000000,22.000000,39.611542,False,True,False,False,False,False
0,49300,40724.000000,102546.000000,6.000000,0.000000,0.000000,211.449314,1.000000,36.000000,39.037679,True,False,False,False,False,True
0,34500,109000.000000,159500.000000,7.000000,0.000000,0.000000,250.633333,3.000000,14.000000,34.818262,False,False,True,False,False,False
1,19600,117646.000000,149975.000000,4.000000,0.000000,0.000000,114.213615,1.000000,12.000000,31.222803,False,False,True,False,False,False
0,13100,70368.000000,87407.000000,2.000000,0.000000,0.000000,232.994713,3.000000,26.000000,29.667986,False,False,True,False,False,False
0,36800,35447.000000,59890.000000,7.000000,0.000000,0.000000,173.466667,7.000000,0.000000,31.173844,False,False,True,False,False,False
0,3800,51180.000000,63459.000000,20.000000,0.000000,0.000000,203.751534,0.000000,20.000000,20.067042,True,True,False,False,False,False
0,14900,48649.000000,81342.000000,3.000000,0.000000,0.000000,110.056731,0.000000,8.000000,28.802399,False,False,False,False,False,False
0,26000,20119.000000,54563.000000,24.000000,0.000000,0.000000,126.987959,0.000000,11.000000,25.623639,False,False,True,False,False,False
0,8000,84282.000000,121045.000000,28.000000,0.000000,0.000000,330.174856,1.000000,37.000000,35.362686,True,True,False,False,False,False
0,23600,50424.000000,70281.000000,24.000000,0.000000,0.000000,312.738471,4.000000,31.000000,35.771676,False,False,True,False,False,False
1,21000,113954.000000,136249.000000,2.000000,0.000000,0.000000,97.544252,13.000000,14.000000,33.620883,False,True,False,False,False,False
0,15500,71412.000000,93723.000000,19.000000,0.000000,0.000000,238.501316,11.000000,24.000000,35.965898,False,False,False,False,False,False
0,16900,131002.000000,166859.000000,4.000000,0.000000,0.000000,135.856423,0.000000,20.000000,28.151885,False,True,False,False,False,False
0,12800,49349.000000,70078.000000,9.000000,0.000000,0.000000,240.908059,0.000000,17.000000,31.754054,False,False,True,False,False,False
0,5000,70470.000000,77908.000000,5.000000,0.000000,0.000000,173.466667,1.000000,20.000000,34.818262,False,False,True,False,False,False
0,22400,16630.000000,56824.000000,25.000000,0.000000,1.000000,199.738465,0.000000,24.000000,27.027787,False,False,True,False,False,False
1,17000,61000.000000,127000.000000,9.000000,0.000000,5.000000,256.700000,0.000000,40.000000,34.818262,False,False,False,False,False,False
0,9800,55330.000000,78154.000000,2.000000,0.000000,1.000000,122.705537,0.000000,23.000000,28.896102,True,False,False,False,False,False
0,12000,97650.000000,115931.000000,11.000000,0.000000,0.000000,199.828042,1.000000,17.000000,34.387944,False,False,False,True,False,False
0,17700,64964.000000,88856.000000,5.000000,0.000000,0.000000,114.667618,0.000000,19.000000,21.933006,False,True,False,False,False,False
1,9300,84900.000000,105798.000000,2.000000,0.000000,0.000000,41.807205,1.000000,3.000000,26.956698,False,False,False,True,False,False
0,21400,53071.000000,104997.000000,1.000000,0.000000,4.000000,173.575105,0.000000,47.000000,37.823173,False,True,False,False,False,False
0,26700,23361.000000,55483.000000,36.000000,0.000000,0.000000,280.807606,1.000000,23.000000,39.891654,False,False,True,False,False,False
0,21000,90267.000000,134000.000000,7.000000,0.000000,0.000000,160.900000,0.000000,32.000000,34.818262,True,False,False,True,False,False
0,23000,65019.000000,150364.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,17.125660,False,False,True,False,False,False
0,11600,33379.000000,51821.000000,31.000000,0.000000,0.000000,247.120592,0.000000,19.000000,23.661084,False,False,True,False,False,False
0,13400,95084.000000,117279.000000,4.000000,0.000000,0.000000,145.962344,0.000000,21.000000,39.244669,True,True,False,False,False,False
1,42000,65889.000000,125000.000000,10.000000,0.000000,0.000000,102.500000,1.000000,13.000000,34.818262,True,False,True,False,False,False
0,9900,55342.000000,72357.000000,7.000000,0.000000,3.000000,111.998855,1.000000,11.000000,39.870340,False,False,False,False,False,False
0,13800,73688.000000,94071.000000,9.000000,0.000000,0.000000,221.223143,2.000000,28.000000,41.482143,False,True,False,False,False,False
0,19900,168732.000000,224270.000000,12.000000,0.000000,0.000000,217.637255,0.000000,32.000000,41.549331,False,True,False,False,False,False
0,19100,48730.000000,115967.000000,15.000000,0.000000,0.000000,264.915084,0.000000,19.000000,25.408205,False,False,False,True,False,False
0,22000,36738.000000,100040.000000,6.000000,0.000000,0.000000,138.942458,0.000000,14.000000,30.783154,True,False,True,False,False,False
0,15200,142766.000000,177998.000000,12.000000,0.000000,0.000000,260.383439,0.000000,21.000000,27.533272,False,False,False,False,False,False
0,78400,13900.000000,102910.000000,27.000000,0.000000,1.000000,138.000000,0.000000,14.000000,34.818262,True,False,True,False,False,False
0,30000,224000.000000,282000.000000,5.000000,0.000000,1.000000,209.366667,0.000000,30.000000,34.818262,False,False,False,True,False,False
1,11600,57939.000000,69774.000000,5.000000,0.000000,0.000000,91.991646,0.000000,12.000000,72.264093,False,False,False,False,False,False
0,25900,58693.000000,86469.000000,1.000000,0.000000,1.000000,94.129563,0.000000,23.000000,32.127563,False,True,False,False,False,False
0,18800,77025.000000,103322.000000,8.000000,0.000000,0.000000,87.133722,0.000000,15.000000,33.405897,True,False,False,True,False,False
0,12100,48149.000000,74539.000000,17.000000,0.000000,0.000000,200.032562,0.000000,15.000000,23.130972,False,False,False,True,False,False
0,21700,60792.000000,14580.000000,5.000000,0.000000,0.000000,62.856357,1.000000,17.000000,40.315819,False,False,True,False,False,False
0,7800,64503.000000,85608.000000,12.000000,0.000000,0.000000,235.485377,0.000000,35.000000,34.423249,True,False,True,False,False,False
0,13200,58549.000000,81381.000000,13.000000,0.000000,0.000000,94.687107,0.000000,24.000000,38.412756,False,True,False,False,False,False
0,13000,26863.000000,44218.000000,10.000000,0.000000,0.000000,92.999593,2.000000,11.000000,29.112936,True,False,True,False,False,False
0,17400,25844.000000,83229.000000,7.000000,0.000000,0.000000,247.761646,0.000000,50.000000,43.701331,True,False,True,False,False,False
0,11700,68059.000000,86216.000000,3.000000,0.000000,0.000000,175.658568,1.000000,35.000000,30.253970,False,False,True,False,False,False
1,5400,78300.000000,88000.000000,8.000000,0.000000,0.000000,102.500000,3.000000,19.000000,34.818262,True,False,False,True,False,False
0,22400,32665.000000,56639.000000,13.000000,0.000000,0.000000,101.758355,1.000000,25.000000,31.470031,False,False,True,False,False,False
1,10000,75000.000000,103600.000000,17.600000,0.000000,0.000000,171.433333,0.000000,24.000000,34.818262,True,False,False,False,False,False
0,21000,106011.000000,173778.000000,7.000000,0.000000,0.000000,223.769611,3.000000,24.000000,40.564750,False,True,False,False,False,False
1,22900,161754.000000,193666.000000,2.000000,0.000000,0.000000,260.251081,0.000000,27.000000,30.278929,False,False,False,False,False,False
1,17500,91000.000000,116000.000000,0.500000,0.000000,0.000000,188.733333,3.000000,26.000000,34.818262,False,False,False,True,False,False
0,27000,144901.000000,178093.000000,7.000000,0.000000,0.000000,331.113972,0.000000,34.000000,40.566552,False,False,False,True,False,False
0,81400,22344.000000,108280.000000,25.000000,0.000000,0.000000,148.114994,0.000000,14.000000,34.285741,True,False,True,False,False,False
0,88900,57264.000000,90185.000000,16.000000,0.000000,0.000000,221.808718,0.000000,16.000000,36.112347,False,False,True,False,False,False
0,14500,67631.000000,89458.000000,4.000000,0.000000,0.000000,24.955530,1.000000,4.000000,39.103725,False,False,True,False,False,False
0,16400,73466.000000,89453.000000,4.000000,0.000000,0.000000,198.827424,3.000000,19.000000,41.523497,False,False,True,False,False,False
0,28700,133188.000000,179454.000000,1.000000,1.000000,0.000000,223.348664,1.000000,19.000000,41.136159,False,False,False,True,False,False
0,26300,114956.000000,147793.000000,3.000000,0.000000,0.000000,296.560154,2.000000,35.000000,43.807293,False,True,False,False,False,False
0,15900,38860.000000,68912.000000,9.000000,0.000000,0.000000,250.927503,1.000000,16.000000,22.175263,False,False,False,True,False,False
0,10600,83217.000000,101359.000000,1.000000,0.000000,0.000000,54.746622,2.000000,24.000000,40.760387,False,False,False,False,False,False
1,14900,55480.000000,76464.000000,15.000000,0.000000,1.000000,122.089500,5.000000,20.000000,43.062605,True,False,True,False,False,False
0,25000,94000.000000,125000.000000,11.000000,0.000000,1.000000,151.133333,0.000000,29.000000,34.818262,False,True,False,False,False,False
0,15900,107336.000000,120451.000000,1.000000,0.000000,0.000000,123.465519,2.000000,21.000000,37.992408,False,False,True,False,False,False
0,33000,18026.000000,57436.000000,0.000000,0.000000,0.000000,94.118968,0.000000,5.000000,37.749934,False,False,True,False,False,False
0,21000,42000.000000,67000.000000,7.000000,0.000000,0.000000,66.633333,2.000000,19.000000,34.818262,False,False,True,False,False,False
0,32600,233216.000000,38583.000000,4.000000,0.000000,1.000000,226.146989,2.000000,49.000000,40.222183,False,False,False,False,False,False
0,12100,97185.000000,113004.000000,13.000000,0.000000,0.000000,202.622531,2.000000,15.000000,37.716646,False,False,True,False,False,False
0,16000,71861.000000,95315.000000,24.000000,0.000000,0.000000,241.412515,1.000000,23.000000,35.474773,True,False,False,True,False,False
0,25600,144616.000000,211230.000000,7.000000,0.000000,0.000000,199.091308,0.000000,27.000000,39.002928,True,False,False,True,False,False
1,4000,55000.000000,59000.000000,12.000000,2.000000,0.000000,146.100000,0.000000,22.000000,34.818262,False,False,True,False,False,False
0,27000,65019.000000,61844.000000,26.000000,0.000000,0.000000,133.099737,0.000000,8.000000,22.718653,False,False,True,False,False,False
1,47000,164411.000000,235500.000000,17.000000,0.000000,1.000000,181.933333,3.000000,48.000000,34.818262,False,True,False,False,False,False
1,14900,58204.000000,71257.000000,3.000000,3.000000,2.000000,206.518735,1.000000,50.000000,43.762930,False,True,False,False,False,False
1,40000,4742.000000,89235.500000,5.000000,7.000000,1.000000,304.366667,6.000000,21.000000,34.818262,False,False,False,False,False,False
0,17900,66823.000000,91680.000000,0.000000,0.000000,0.000000,89.436493,0.000000,18.000000,27.710657,False,False,False,False,False,False
0,28100,100420.000000,207737.000000,22.000000,0.000000,0.000000,197.198122,0.000000,19.000000,26.372549,False,False,True,False,False,False
0,12200,90154.000000,110479.000000,9.000000,0.000000,0.000000,196.926406,2.000000,37.000000,43.189032,False,False,False,True,False,False
0,30000,32657.000000,76000.000000,7.000000,0.000000,0.000000,288.333333,0.000000,16.000000,34.818262,False,False,True,False,False,False
0,8400,39991.000000,58511.000000,10.000000,0.000000,0.000000,176.996112,1.000000,19.000000,24.298636,True,True,False,False,False,False
1,25000,103700.000000,172762.000000,4.000000,0.000000,0.000000,173.466667,0.000000,0.000000,34.818262,False,False,True,False,False,False
0,18500,42683.000000,68000.000000,3.000000,0.000000,0.000000,229.300000,0.000000,12.000000,34.818262,False,True,False,False,False,False
0,14400,45138.000000,52029.000000,7.000000,0.000000,0.000000,94.385395,0.000000,15.000000,40.136054,False,False,True,False,False,False
0,25000,126462.000000,207200.000000,10.000000,0.000000,0.000000,239.800000,3.000000,27.000000,34.818262,False,False,False,True,False,False
0,7500,44744.000000,60518.000000,6.000000,0.000000,0.000000,79.411230,1.000000,16.000000,34.397442,False,False,True,False,False,False
0,9500,28750.000000,42408.000000,0.000000,0.000000,0.000000,115.574971,1.000000,30.000000,39.050395,True,True,False,False,False,False
0,12000,76187.000000,93100.000000,0.500000,0.000000,0.000000,144.066667,0.000000,23.000000,34.818262,False,False,True,False,False,False
0,18500,14517.000000,95150.000000,11.000000,0.000000,0.000000,272.034102,0.000000,22.000000,27.478583,True,False,True,False,False,False
1,13400,5900.000000,55320.000000,3.000000,2.000000,2.000000,234.021816,3.000000,16.000000,19.089301,True,False,True,False,False,False
0,11100,54496.000000,71895.000000,6.000000,0.000000,0.000000,125.765775,0.000000,16.000000,35.506774,True,False,True,False,False,False
0,28900,89945.000000,124453.000000,2.000000,0.000000,0.000000,194.910249,2.000000,25.000000,42.719775,False,False,True,False,False,False
0,52400,27234.000000,83482.000000,2.000000,2.000000,0.000000,250.614024,6.000000,14.000000,40.548246,True,False,True,False,False,False
0,18600,65019.000000,95085.000000,7.000000,0.000000,0.000000,175.787995,1.000000,10.000000,32.250915,False,False,True,False,False,False
